-163.4851,-203.4813
-166.4021,-201.5643
-168.3191,-198.6473
-169.5290,-195.4374
-171.4460,-192.5204
-172.6558,-189.3105
-174.4851,-186.3572
-175.4851,-183.0603
-176.4851,-179.7635
-177.4954,-176.4710
-178.7053,-173.2611
-179.9152,-170.0512
-181.1251,-166.8413
-182.3350,-163.6314
-183.4851,-160.3967
-184.0477,-156.9187
-185.2575,-153.7088
-185.7603,-150.2060
-186.4851,-146.7952
-187.4851,-143.4983
-188.4851,-140.2015
-188.4851,-136.4905
-189.4851,-133.1936
-190.4851,-129.8968
-190.6940,-126.2723
-191.4851,-122.8889
-191.4851,-119.1779
-192.4851,-115.8811
-192.1194,-112.8470
-190.2266,-110.2229
-187.6025,-107.5988
-184.6855,-105.6818
-181.8859,-103.4813
-179.0033,-101.4813
-175.9345,-99.9308
-172.7246,-98.7209
-169.5147,-97.5110
-165.8160,-97.4813
-164.4851,-100.4472
-162.5922,-103.3742
-161.3823,-106.5841
-159.4851,-109.5093
-158.2554,-112.7110
-155.6313,-115.3351
-152.7143,-117.2521
-149.0982,-117.4813
-145.7087,-116.7050
-142.7917,-114.7880
-140.4851,-112.0324
-138.9577,-108.9540
-138.5152,-105.4512
-139.7251,-102.2413
-141.4851,-99.2592
-142.8520,-96.1144
-144.4851,-93.0798
-145.9789,-89.9875
-147.1888,-86.7776
-148.4851,-83.6035
-149.6085,-80.3578
-151.4851,-77.4241
-152.4851,-74.1272
-153.4851,-70.8304
-155.1552,-67.8112
-156.3651,-64.6013
-157.4851,-61.3541
-158.4851,-58.0573
-159.4851,-54.7605
-160.4976,-51.4688
-161.4851,-48.1668
-162.4851,-44.8700
-163.4851,-41.5731
-164.4851,-38.2763
-165.4851,-34.9795
-166.4851,-31.6826
-167.4851,-28.3858
-167.4851,-24.6748
-168.4851,-21.3779
-169.4851,-18.0811
-169.4851,-14.3700
-170.0665,-10.8998
-170.4851,-7.3622
-170.4851,-3.6511
-170.4851,0.0599
-170.4851,3.7710
-170.4851,7.4820
-171.4851,10.7788
-171.4851,14.4899
-172.4851,17.7867
-172.4851,21.4978
-173.4851,24.7946
-174.4851,28.0914
-175.4851,31.3883
-177.3098,34.3435
-178.5197,37.5534
-180.4367,40.4704
-182.3537,43.3874
-183.5636,46.5972
-185.4806,49.5142
-186.4851,52.8092
-187.9004,55.9340
-189.1103,59.1439
-187.1325,61.5187
-184.3187,59.3524
-181.3672,57.5187
-178.0704,56.5187
-174.7736,55.5187
-171.4767,54.5187
-168.1799,53.5187
-164.4689,53.5187
-160.7578,53.5187
-157.0468,53.5187
-153.3357,53.5187
-149.8767,54.1271
-146.3739,54.6299
-143.1640,55.8398
-139.9541,57.0497
-136.8516,58.5187
-133.8272,60.1765
-130.9102,62.0935
-127.9932,64.0105
-125.3691,66.6346
-122.7450,69.2588
-120.1209,71.8829
-117.4968,74.5070
-115.5798,77.4240
-113.6628,80.3410
-112.4529,83.5509
-110.5359,86.4679
-109.4851,89.7436
-108.4851,93.0405
-107.4851,96.3373
-107.4851,100.0483
-106.4851,103.3452
-106.4851,107.0562
-106.4851,110.7673
-107.4851,114.0641
-107.6664,117.7000
-108.4851,121.0720
-109.4851,124.3688
-111.2961,127.3297
-112.5060,130.5396
-114.4230,133.4566
-116.3399,136.3736
-118.4851,139.1961
-120.8811,141.9147
-123.5052,144.5388
-126.1293,147.1629
-129.0463,149.0799
-131.9633,150.9969
-134.8803,152.9139
-137.9266,154.5187
-141.0071,156.0408
-144.4851,156.5539
-143.7388,159.5187
-141.0404,161.9634
-138.1234,163.8804
-135.2064,165.7974
-132.2894,167.7144
-129.3258,169.5187
-126.4431,171.5187
-123.2455,172.7582
-120.3285,174.6752
-117.3811,176.5187
-114.2016,177.8021
-111.2016,179.5187
-107.9048,180.5187
-104.8649,182.1389
-101.6550,183.3488
-98.4285,184.5187
-95.2352,185.7686
-92.0253,186.9785
-88.8154,188.1884
-85.6554,189.5187
-82.3586,190.5187
-79.0617,191.5187
-75.7649,192.5187
-72.4681,193.5187
-68.9703,194.0335
-65.4675,194.5363
-62.1634,195.5187
-58.8665,196.5187
-55.5449,197.4589
-51.8586,197.5187
-48.5618,198.5187
-45.0366,198.9672
-41.5539,199.5187
-37.8429,199.5187
-34.5461,200.5187
-30.8350,200.5187
-27.5226,201.4811
-23.8271,201.5187
-20.1161,201.5187
-16.4050,201.5187
-13.1082,202.5187
