154.5149,74.5187
151.1900,75.5187
147.8651,76.5187
144.8257,78.2079
141.6295,79.5187
138.9520,82.0816
136.3080,84.7256
133.6641,87.3696
131.7272,90.3064
130.5149,93.5434
129.5149,96.8683
128.5149,100.1932
128.5149,103.9323
128.5149,107.6715
128.5149,111.4106
129.5149,114.7355
130.1909,118.1946
131.4206,121.4244
132.6504,124.6541
134.5872,127.5910
137.2312,130.2349
140.1680,132.1718
143.1049,134.1087
146.2599,135.5187
149.5644,136.5681
152.9098,137.5187
156.2347,138.5187
159.9738,138.5187
163.2987,137.5187
167.0378,137.5187
169.8215,135.2121
172.4655,132.5681
174.4023,129.6313
176.3392,126.6944
178.2761,123.7576
180.2129,120.8207
182.1498,117.8839
183.5149,114.7102
185.3164,111.7173
186.5149,108.4746
187.5149,105.1497
188.5149,101.8248
189.5149,98.4999
189.5149,94.7608
188.4564,91.4601
186.5195,88.5233
184.5827,85.5864
181.9387,82.9425
179.2035,80.5187
176.2928,78.5187
173.1281,77.1319
169.8984,75.9022
166.3757,75.3795
162.9932,74.5187
159.2541,74.5187
