-136.9786,-2.2192
-139.8405,-1.2192
-142.7833,-0.4145
-145.6857,0.4879
-147.9786,2.8142
-149.6117,5.4139
-150.9786,8.1239
-150.9786,11.4000
-151.9786,14.2619
-151.9786,17.5380
-151.9786,20.8142
-151.9786,24.0903
-151.9786,27.3664
-151.9786,30.6426
-151.9786,33.9187
-151.9786,37.1948
-151.9786,40.4710
-151.9786,43.7471
-151.9786,47.0232
-151.9786,50.2994
-151.9786,53.5755
-151.9786,56.8516
-151.9786,60.1278
-151.9786,63.4039
-151.9786,66.6800
-151.9786,69.9562
-151.9786,73.2323
-151.9786,76.5084
-151.9786,79.7845
-151.9786,83.0607
-151.9786,86.3368
-151.9786,89.6129
-151.9786,92.8891
-152.9575,95.7597
-156.2249,95.7808
-159.5011,95.7808
-162.7772,95.7808
-166.0533,95.7808
-169.3295,95.7808
-172.6056,95.7808
-175.8817,95.7808
-179.1579,95.7808
-182.4340,95.7808
-185.7101,95.7808
-188.9863,95.7808
-192.2624,95.7808
-195.1243,96.7808
-198.2769,97.0791
-200.8863,98.6885
-203.4958,100.2980
-205.1053,102.9075
-206.7148,105.5169
-207.6171,108.4193
-207.9786,111.5457
-208.9786,114.4076
-208.9786,117.6838
-208.9786,120.9599
-208.9786,124.2360
-208.9786,127.5122
-208.9786,130.7883
-208.9786,134.0644
-208.9786,137.3406
-208.9786,140.6167
-208.9786,143.8928
-208.9786,147.1690
-208.9786,150.4451
-208.9786,153.7212
-208.9786,156.9974
-208.9786,160.2735
-208.9786,163.5496
-208.9786,166.8258
-208.9786,170.1019
-208.9786,173.3780
-208.9786,176.6542
-208.9786,179.9303
-208.9786,183.2064
-208.9786,186.4826
-208.9786,189.7587
-211.8184,190.7808
-215.0945,190.7808
-218.3707,190.7808
-221.4511,191.2533
-224.5087,191.7808
-227.3706,192.7808
-230.2326,193.7808
-233.0945,194.7808
-235.9629,195.7651
-238.4041,197.7808
-240.8889,199.6911
-243.2055,202.0077
-245.5221,204.3243
-247.8387,206.6409
-249.4481,209.2503
-250.3505,212.1527
-251.2529,215.0550
-251.9786,218.0306
-251.9786,219.6690
-251.9786,216.3929
-250.8019,213.6041
-249.8996,210.7018
-247.9786,208.2214
-245.9735,205.7757
-243.6570,203.4592
-241.3404,201.1426
-239.0238,198.8260
-236.4143,197.2165
-234.0978,194.9000
-231.1954,193.9976
-228.4233,192.7808
-225.5614,191.7808
-222.2853,191.7808
-219.4233,190.7808
-216.1472,190.7808
-212.8711,190.7808
-209.5949,190.7808
-208.9786,188.1210
-208.9786,184.8449
-208.9786,181.5687
-208.9786,178.2926
-208.9786,175.0165
-208.9786,171.7403
-208.9786,168.4642
-208.9786,165.1881
-208.9786,161.9119
-208.9786,158.6358
-208.9786,155.3597
-208.9786,152.0835
-208.9786,148.8074
-208.9786,145.5313
-208.9786,142.2551
-208.9786,138.9790
-208.9786,135.7029
-208.9786,132.4268
-208.9786,129.1506
-208.9786,125.8745
-208.9786,122.5984
-208.9786,119.3222
-208.9786,116.0461
-208.2638,113.0660
-207.9786,109.9080
-206.9786,107.0461
-205.5567,104.3589
-203.9473,101.7495
-201.6307,99.4329
-199.0212,97.8234
-196.1770,96.7808
-193.2165,96.0187
-190.0389,95.7808
-186.7628,95.7808
-183.4867,95.7808
-180.2105,95.7808
-176.9344,95.7808
-173.6583,95.7808
-170.3821,95.7808
-167.1060,95.7808
-163.8299,95.7808
-160.5537,95.7808
-157.2776,95.7808
-154.0015,95.7808
-151.9786,94.5275
-151.9786,91.2514
-151.9786,87.9753
-151.9786,84.6991
-151.9786,81.4230
-151.9786,78.1469
-151.9786,74.8707
-151.9786,71.5946
-151.9786,68.3185
-151.9786,65.0423
-151.9786,61.7662
-151.9786,58.4901
-151.9786,55.2139
-151.9786,51.9378
-151.9786,48.6617
-151.9786,45.3855
-151.9786,42.1094
-151.9786,38.8333
-151.9786,35.5571
-151.9786,32.2810
-151.9786,29.0049
-151.9786,25.7287
-151.9786,22.4526
-151.9786,19.1765
-151.9786,15.9004
-151.8679,12.6701
-150.9786,9.7623
-150.0632,6.8653
-148.4537,4.2559
