-128.9786,-238.2192
-131.8431,-237.2192
-134.7077,-236.2192
-137.3984,-234.7994
-139.0097,-232.1881
-139.9786,-229.3107
-140.9786,-226.4461
-140.9786,-223.1673
-140.9786,-219.8886
-140.9786,-216.6098
-140.9786,-213.3310
-140.9786,-210.0523
-140.9786,-206.7735
-140.9786,-203.4947
-140.9786,-200.2160
-140.9786,-196.9372
-140.9786,-193.6584
-140.9786,-190.3797
-140.9786,-187.1009
-140.9786,-183.8221
-140.9786,-180.5433
-140.9786,-177.2646
-140.9786,-173.9858
-140.9786,-170.7070
-140.9786,-167.4283
-140.9786,-164.1495
-140.9786,-160.8707
-140.9786,-157.5920
-140.9786,-154.3132
-140.9786,-151.0344
-140.9786,-147.7557
-140.9786,-144.4769
-140.9786,-141.1981
-140.9786,-137.9193
-140.9786,-134.6406
-140.9786,-131.3618
-140.9786,-128.0830
-140.9786,-124.8043
-140.9786,-121.5255
-140.9786,-118.2467
-140.9786,-114.9680
-140.9786,-111.6892
-140.9786,-108.4104
-140.9786,-105.1317
-140.9786,-101.8529
-140.9786,-98.5741
-140.9786,-95.2953
-140.9786,-92.0166
-140.9786,-88.7378
-140.9786,-85.4590
-140.9786,-82.1803
-140.9786,-78.9015
-140.9786,-75.6227
-140.9786,-72.3440
-140.9786,-69.0652
-140.9786,-65.7864
-140.9786,-62.5077
-140.9786,-59.2289
-139.9786,-56.3643
-138.4698,-53.7105
-136.5656,-51.8063
-133.9442,-50.2192
-131.0501,-49.2907
-127.8009,-49.2192
-124.5221,-49.2192
-121.2434,-49.2192
-117.9646,-49.2192
-114.6858,-49.2192
-111.4070,-49.2192
-108.1283,-49.2192
-104.8495,-49.2192
-101.5707,-49.2192
-98.2920,-49.2192
-95.0132,-49.2192
-91.7344,-49.2192
-88.4557,-49.2192
-85.1769,-49.2192
-81.8981,-49.2192
-78.6194,-49.2192
-75.3406,-49.2192
-72.0618,-49.2192
-68.7830,-49.2192
-65.5043,-49.2192
-62.2255,-49.2192
-58.9467,-49.2192
-55.6680,-49.2192
-52.3892,-49.2192
-49.1104,-49.2192
-45.8317,-49.2192
-42.5529,-49.2192
-39.2741,-49.2192
-35.9954,-49.2192
-32.7166,-49.2192
-29.4378,-49.2192
-26.1590,-49.2192
-22.8803,-49.2192
-19.6015,-49.2192
-16.3227,-49.2192
-13.0440,-49.2192
-9.7652,-49.2192
-6.4864,-49.2192
-3.2077,-49.2192
0.0711,-49.2192
3.3499,-49.2192
6.6286,-49.2192
9.9074,-49.2192
13.1862,-49.2192
16.4650,-49.2192
19.7437,-49.2192
23.0225,-49.2192
26.3013,-49.2192
29.5800,-49.2192
32.8588,-49.2192
36.1376,-49.2192
39.4163,-49.2192
42.6951,-49.2192
45.9739,-49.2192
49.2526,-49.2192
52.5314,-49.2192
55.8102,-49.2192
59.0692,-49.1715
61.9535,-48.2192
64.5847,-46.6559
66.9032,-44.3375
69.0214,-41.9361
70.0214,-39.0716
70.0214,-35.7928
70.0214,-32.5140
70.0214,-29.2353
70.0214,-25.9565
70.0214,-22.6777
70.0214,-19.3990
70.0214,-16.1202
70.0214,-12.8414
70.0214,-9.5627
70.0214,-6.2839
70.0214,-3.0051
70.0214,0.2737
70.0214,3.5524
70.0214,6.8312
70.0214,10.1100
70.0214,13.3887
70.0214,16.6675
70.0214,19.9463
70.0214,23.2250
70.0214,26.5038
70.0214,29.7826
70.0214,33.0613
70.0214,36.3401
70.0214,39.6189
70.0214,42.8977
70.0214,46.1764
70.0214,49.4552
70.0214,52.7340
70.0214,56.0127
70.0214,59.2915
70.0214,62.5703
70.0214,65.8490
70.0214,69.1278
70.0214,72.4066
70.0214,75.6853
70.0214,78.9641
70.0214,82.2429
70.0214,85.5217
70.0214,88.8004
70.0214,92.0792
70.0214,95.3580
70.0214,98.6367
70.0214,101.9155
70.0214,105.1943
70.0214,108.4730
70.0214,111.7518
70.0214,115.0306
70.0214,118.3093
70.0214,121.5881
70.0214,124.8669
70.9866,127.7459
71.0214,131.0102
70.0214,133.8748
70.0214,137.1535
70.0214,140.4323
70.0214,143.7111
70.0214,146.9898
70.0214,150.2686
71.0214,153.1332
71.4677,156.2271
73.7862,158.5455
76.1391,160.7808
79.0036,161.7808
81.9131,162.6724
85.1470,162.7808
88.4257,162.7808
91.7045,162.7808
94.9833,162.7808
98.2620,162.7808
101.5408,162.7808
104.8196,162.7808
108.0983,162.7808
111.3771,162.7808
114.6559,162.7808
117.9346,162.7808
121.2134,162.7808
124.4922,162.7808
127.7709,162.7808
131.0497,162.7808
134.3285,162.7808
137.6073,162.7808
140.8860,162.7808
144.1648,162.7808
147.4436,162.7808
150.7223,162.7808
154.0011,162.7808
157.2799,162.7808
160.5586,162.7808
163.8374,162.7808
167.1162,162.7808
170.3949,162.7808
173.6737,162.7808
176.9525,162.7808
180.2313,162.7808
183.5100,162.7808
186.7888,162.7808
190.0676,162.7808
193.3463,162.7808
196.6251,162.7808
199.9039,162.7808
203.1826,162.7808
206.4614,162.7808
209.7402,162.7808
213.0189,162.7808
216.2977,162.7808
219.5765,162.7808
222.8553,162.7808
226.1340,162.7808
229.4128,162.7808
232.6916,162.7808
235.9703,162.7808
239.2491,162.7808
242.5279,162.7808
245.8066,162.7808
248.6712,161.7808
251.6780,161.1242
