-41.0964,-44.1550
-38.4476,-40.5062
-36.0964,-36.7342
-33.1501,-33.2086
-30.5013,-29.5599
-27.8525,-25.9111
-25.2038,-22.2623
-22.5550,-18.6135
-19.9062,-14.9648
-16.5503,-11.6089
-13.1945,-8.2530
-10.5457,-4.6042
-7.8969,-0.9554
-5.2481,2.6933
-3.0964,6.5480
-0.6577,10.2838
1.9036,13.9688
3.9036,17.8863
4.9328,18.8742
2.2840,15.2254
0.3423,11.2838
-2.3065,7.6350
-4.0964,3.6305
-6.1898,-0.2483
-9.0964,-3.7903
-12.0964,-7.2936
-14.8432,-10.9018
-18.1991,-14.2577
-21.0964,-17.8035
-24.0964,-21.3068
-26.8525,-24.9111
-29.5013,-28.5599
-32.1501,-32.2086
-34.7989,-35.8574
-37.4476,-39.5062
