-39.4415,-93.2392
-39.4185,-89.2392
-35.3954,-87.2392
-31.3927,-85.1903
-27.6692,-82.4669
-23.9458,-79.7435
-20.5153,-76.3130
-17.0848,-72.8825
-13.6543,-69.4519
-11.4415,-65.5170
-8.9146,-61.7122
-6.8983,-57.6959
-4.8820,-53.6796
-4.0174,-49.6633
-6.7408,-45.9399
-8.4415,-41.7930
-8.8168,-37.6145
-7.4415,-33.3326
-4.4415,-29.7238
-3.4415,-25.2866
-5.7172,-22.5149
-7.7335,-26.5312
-10.4569,-30.2546
-13.4415,-33.8698
-16.6108,-37.4085
-19.3342,-41.1319
-22.7648,-44.5624
-26.1953,-47.9929
-29.6258,-51.4234
-33.0563,-54.8539
-36.7797,-57.5773
-40.5031,-60.3007
-44.1374,-63.2392
-47.9499,-65.7475
-51.6733,-68.4709
-55.6896,-70.4872
-59.7059,-72.5035
-63.8384,-74.2392
-67.8615,-76.2392
-72.2988,-77.2392
-76.3569,-79.1545
-80.9590,-79.7566
-85.5610,-80.3587
-90.0478,-81.2392
-94.8993,-81.2392
-99.0744,-81.6063
-103.7738,-81.2392
-108.6253,-81.2392
-113.0625,-80.2392
-117.4998,-79.2392
-121.9371,-78.2392
-126.3743,-77.2392
-130.7032,-75.9775
-133.7195,-72.9612
-135.4415,-68.8230
-136.4415,-64.3858
-135.4415,-59.9485
-134.4415,-55.5113
-132.6176,-51.4153
-131.3084,-47.1061
-129.2922,-43.0898
-126.5687,-39.3664
-123.8453,-35.6430
-121.4415,-31.7872
-120.4415,-27.3499
-119.4415,-22.9127
-119.3157,-18.1133
-118.0065,-13.8041
-116.6973,-9.4949
-115.3881,-5.1857
-113.3718,-1.1695
-110.6484,2.5540
-107.9250,6.2774
-104.2016,9.0008
-100.0792,10.7608
-95.2277,10.7608
-90.7904,11.7608
-86.9649,11.2841
-85.1387,10.7608
-88.9508,11.2701
-93.1848,10.7608
-98.0363,10.7608
-102.4642,9.7382
-106.1876,7.0148
-109.6181,3.5843
-112.3415,-0.1391
-114.3578,-4.1554
-116.3741,-8.1717
-117.4415,-12.5810
-118.4415,-17.0183
-119.4415,-21.4556
-120.4415,-25.8928
-121.4415,-30.3301
-122.8150,-34.6127
-125.5384,-38.3361
-127.5547,-42.3524
-130.2781,-46.0758
-132.2944,-50.0921
-133.6036,-54.4012
-135.4415,-58.4914
-136.4415,-62.9287
-136.0590,-67.6217
-134.0427,-71.6380
-131.0264,-74.6543
-127.0101,-76.6706
-122.8084,-78.2392
-118.3711,-79.2392
-113.9338,-80.2392
-109.4966,-81.2392
-104.6451,-81.2392
-99.7936,-81.2392
-95.7706,-81.2392
-90.9191,-81.2392
-86.1772,-80.9748
-81.6304,-80.2392
-77.1931,-79.2392
-72.9567,-77.7543
-68.7328,-76.2392
-64.6312,-74.4288
-60.6149,-72.4125
-56.5986,-70.3962
-52.5823,-68.3799
-48.8589,-65.6565
-45.0087,-63.2392
-41.3999,-60.2392
-37.6887,-57.4863
-33.9653,-54.7629
-30.5348,-51.3324
-27.1043,-47.9019
-23.6738,-44.4714
-20.2432,-41.0409
-17.4415,-37.3499
-14.0893,-33.8870
-11.3659,-30.1636
-8.6425,-26.4402
-6.4415,-22.5004
-3.4415,-23.8295
-4.4415,-28.2667
-5.7702,-32.5678
-8.4415,-36.3128
-9.0803,-40.6004
-7.0640,-44.6167
-3.6335,-48.0472
-4.4415,-51.5766
-5.4415,-56.0138
-7.4415,-60.0369
-9.4415,-64.0599
-12.0382,-67.8358
-14.7616,-71.5592
-18.1921,-74.9897
-21.6226,-78.4203
-25.3065,-81.2392
-28.9153,-84.2392
-32.7928,-86.5905
-36.8091,-88.6068
-39.4415,-91.7821
-35.7485,-92.5461
-31.8525,-90.2392
-28.0088,-87.8064
-24.2854,-85.0830
-20.5620,-82.3596
-17.1314,-78.9291
-13.7009,-75.4986
-10.4415,-71.9972
-7.5470,-68.3446
-5.5307,-64.3283
-3.4415,-60.3422
-1.4415,-56.3192
-0.4415,-51.8819
-1.2962,-55.0939
-2.4415,-59.4709
-4.4415,-63.4940
-6.6380,-67.4356
-9.3614,-71.1590
-12.0848,-74.8825
-15.5153,-78.3130
-18.9458,-81.7435
-22.6692,-84.4669
-26.3724,-87.2392
-30.1161,-89.9137
-34.0043,-92.2392
