89.5585,-72.2392
94.0007,-73.2392
98.8571,-73.2392
103.7135,-73.2392
108.1557,-72.2392
112.8792,-71.9184
117.4543,-71.2392
121.5046,-69.2930
125.8173,-67.9804
127.5585,-63.8452
126.5585,-59.4030
124.6545,-55.3352
122.6347,-51.3154
120.6149,-47.2956
118.5951,-43.2758
115.8682,-39.5489
113.5585,-35.6493
112.5585,-31.2071
111.5585,-26.7649
110.5585,-22.3227
110.5585,-17.4663
108.6993,-13.3800
107.3866,-9.0673
105.3668,-5.0475
102.6399,-1.3206
98.9130,1.4063
94.6177,2.7608
89.7612,2.7608
84.9048,2.7608
80.0484,2.7608
75.6062,1.7608
71.1640,0.7608
66.9669,0.3524
62.6938,1.7608
61.5585,6.0677
63.0881,10.2905
66.9213,12.7608
70.8348,15.0372
74.9772,16.7608
78.5815,19.7838
82.0155,23.2178
84.5585,27.0209
86.5585,31.0489
88.5585,35.0769
89.5585,39.5191
90.4167,43.9026
89.5585,48.4035
89.5585,53.2599
87.8929,57.4264
85.5585,61.3159
84.5585,65.7581
83.5585,70.2002
81.0911,73.7608
77.5585,76.2562
77.3097,81.0096
74.5828,84.7365
71.8559,88.4634
68.1290,91.1903
64.4021,93.9172
60.6752,96.6441
56.6956,98.7608
52.2534,99.7608
48.0301,101.2892
44.5961,104.7232
40.8692,107.4501
36.1415,107.7608
31.6580,106.8604
27.3453,105.5477
23.9113,102.1137
21.5585,98.2319
20.5585,93.7897
19.5585,89.3475
18.5585,84.9053
17.5585,80.4631
16.5585,76.0209
15.4297,71.6320
13.5585,67.5507
12.5585,63.1085
11.4916,58.6940
9.5585,54.6383
9.5585,49.7819
9.5585,44.9255
9.5585,40.0691
9.5585,35.2127
9.5585,30.3563
9.5585,25.4999
9.5585,20.6435
9.5585,15.7870
9.5585,10.9306
9.5585,6.0742
9.5585,1.2178
9.5585,-3.6386
9.5585,-8.4950
9.6378,-13.3185
12.3647,-17.0454
15.0916,-20.7723
17.5585,-24.6070
20.5454,-28.2261
23.2723,-31.9530
26.7063,-35.3870
29.4332,-39.1139
32.8672,-42.5479
36.3012,-45.9819
40.0281,-48.7088
43.4621,-52.1428
47.1890,-54.8697
50.9159,-57.5966
54.9357,-59.6164
58.7057,-62.2392
62.6824,-64.3631
66.7617,-66.2392
70.7897,-68.2392
75.2319,-69.2392
79.3473,-71.0280
83.7020,-72.2392
